image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/e/herer-hashplant_92v3sy0iydl7lgtb.jpg,Herer Hashplant Regular Seeds - 11,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Eternal Sunshine Regular Seeds - 11,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/r/dread-bread_cccr7zgbromxp4tq.jpg,Dread Bread Regular Seeds - 11,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/t/a/tangieland-cff_dzor8u00luiv2xxo.jpg,Tangieland Regular Seeds (Crockett Family Farms) - 12,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/strawberry-fields-cff_roiso9luvqplakib.jpg,Strawberry Fields Regular Seeds (Crockett Family Farms) - 12,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/o/sour-strawberries-cff_oodnkfiprhbk3oga.jpg,Sour Strawberries Regular Seeds (Crockett Family Farms) - 12,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/o/sour-juice-cff_qiclmnejryi4nnb1.jpg,Sour Juice Regular Seeds (Crockett Family Farms) - 12,regular cannabis seeds,52.25
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/mango-thai_0bymzwcqyqbhfjul.jpg,Mango Thai Regular Seeds,regular cannabis seeds,52.25
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/r/freakshow-reg_wmp0clbrtijkdhdo.jpg,Freakshow Regular Seeds - 10,regular cannabis seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/o/kongs-krush-fem_o8svqyjwnauvwfq4.jpg,Kong's Krush Feminised Seeds,regular cannabis seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/e/wedding-tree_oyitqdy4qdylifiz.jpg,Wedding Tree Regular Seeds - 10,regular cannabis seeds,52.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/pumpkin-punch_jvoajyaohs3zat3a.jpg,Pumpkin Kush Regular Seeds - 10,regular cannabis seeds,52.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/marula-fruit_w1j0ljdnm4bxtlao.jpg,Marula Fruit Regular Seeds - 10,regular cannabis seeds,52.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/mango-crunch_3gmoygqbal1bhc7y.jpg,Mango Crunch Regular Seeds - 10,regular cannabis seeds,52.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/a/garlic-mist_mnblj01xzal9unyr.jpg,Garlic Mist Regular Seeds - 10,regular cannabis seeds,42.63
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/e/x/exotic-witch_iiw3cxoetsk5rsgd.jpg,Exotic Witch Regular Seeds - 10,regular cannabis seeds,42.63
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/a/panama-x-malawi_sqeo9epogd5bej5a.jpg,Panama x Malawi Regular Seeds (Limited Edition) - 10,regular cannabis seeds,38.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/e/nepal-mist_bp40i86qtcwf5zuw.jpg,Nepal Mist Regular Seeds (Limited Edition) - 10 ,regular cannabis seeds,38.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/o/golden-tiger-3rd-version_1_0i8g46ngv1gzgoup.jpg,Golden Tiger Thai Dominant 3rd Version Regular Seeds (Limited Edition) - 10,regular cannabis seeds,61.88
