image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/m/amnesia-fem.jpg,Amnesia Feminised Seeds - 5,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/e/weddingtree00.png,Wedding Tree Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/q/squirt_2v6glowzohlcxopx_1.jpg,Squirt Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/u/humb-pi-f-p_1.jpg,Pistachio Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/u/nutterbudder-1_1.jpg,Nutter Budder Feminised Seeds ,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/r/dream-queen_hllyxdt0rteerlrk_1_1.jpg,Dream Queen Feminised Seeds,feminised cannabis seeds,30.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/a/raspberry-parfait_x1xnevjvklywhy0i_1.jpg,Raspberry Parfait Feminised Seeds,feminised cannabis seeds,30.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/o/notorious-thc_2_1.jpg,Notorious THC Feminised Seeds,feminised cannabis seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/u/humboldt-pound-cake_1.jpg,Humboldt Pound Cake Feminised Seeds,feminised cannabis seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/o/royal-thcv.jpg,Royal THCV Feminised Seeds,feminised cannabis seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/i/hi-biscus_1.jpg,Hi-Biscus Feminised Seeds,feminised cannabis seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/a/garlic-budder_1.jpg,Garlic Budder Feminised Seeds,feminised cannabis seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/o/fortune-cookie_1.jpg,Fortune Cookie Feminised Seeds,feminised cannabis seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/c/pcg-cookies-x-watermelon-zkittlez.jpg,PCG Cookies x Watermelon Zkittlez Feminised Seeds - 3,feminised cannabis seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/e/gelato-x-watermelon-zkittlez.jpeg,Gelato x Watermelon Zkittlez Feminised Seeds - 3,feminised cannabis seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/m/gmoxstrawnana.jpg,GMO x Strawnana Feminised Seeds - 3,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/r/wrseious1_ywrlkxvl0jjog6yy_1.jpg,White Russian Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/i/file_99_20_oz9erfjxzqxwsixv_1.jpg,Warlock Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/strawberry-akeil_5el2q1bhsjoa4zx1_1.jpeg,Strawberry Akeil Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/e/serious6_outdoor-2_ready_end_sep_282_29_1__ar0buiwbsff3rmi9_1.jpg,Serious 6 Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/e/serious-kush_vbrh4hfi3oqz1cdl_1.jpg,Serious Kush Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/a/happiness_ikydtjf9nszc7k4i_1.jpg,Serious Happiness Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/kalimist_1_2hs0uojcshiy5pai_1.jpg,Kali Mist Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/i/file_99_19_sjsrvlfvsll8q2qx_1.jpg,Motavation Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/i/file_99_21_jhwfr2aotcv1iyyv_1.jpg,Double Dutch Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-warlock-2_s4u7fkbjgn6evuai_1.jpg,Warlock CBD Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-chronic_xlskpzl12ixifjgm_1.jpg,Chronic CBD Feminised Seeds,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/u/bubble-gum_1_bxoderaocz9lkxof_1.jpg,Bubble Gum Feminised Seeds,feminised cannabis seeds,28.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/k/ak-47-fem.jpg,AK47 Feminised Seeds,feminised cannabis seeds,28.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-rich-candy.jpg,Rich Candy CBD Feminised Seeds,feminised cannabis seeds,39.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/purple-punch-x-do-si-dos.jpg,Purple Punch x Do-Si-Dos Feminised,feminised cannabis seeds,39.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/a/da-critical.jpg,Da Critical Feminised Seeds,feminised cannabis seeds,41.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/a/radical-juice-fem_1.jpg,Radical Juice Feminised Seeds,feminised cannabis seeds,41.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/z/o/zombie-bride-fem_1.jpg,Zombie Bride Feminised Seeds,feminised cannabis seeds,64.63
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/purple-40.jpg,Purple #40 Feminised Seeds - 3,feminised cannabis seeds,64.63
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/e/peach-lassi-fem_1.jpg,Lemon Curd Feminised Seeds - 6,feminised cannabis seeds,51.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/e/peach-lassi-fem.jpg,Peach Lassi Feminised Seeds - 6,feminised cannabis seeds,51.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/z/a/zai-zai-fem.jpg,Zaizai Feminised Seeds - 6,feminised cannabis seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/t/h/thai_a5_haze_4.jpg,Thai A5 Haze Feminised Seeds - 5,feminised cannabis seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/r/green_haze_19_a5.jpg,Green Haze 19 A5 Feminised Seeds - 5,feminised cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/c/pck_1.jpg,Pakistan Chitral Kush Feminised Seeds - Breeders Pack - 15,feminised cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/z/k/zkittlez-fast.jpg,Zkittlez FAST Feminised Seeds,feminised cannabis seeds,33.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Strawberry Banana Feminised Seeds,feminised cannabis seeds,33.00
