image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/e/medizinal-cbd-genehtik_agqm3cvjjztejzbv.jpg,Medizinal CBD Feminised Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/strain_images_for_website21.jpg,Purple Kush CBD 1:1 Auto Feminised Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/a/dark-rose-cbd-auto_ml8saoswhv81n4mr.jpg,Dark Rose CBD Auto Feminised Seeds,Low THC Seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/purplediol_94zypmhrf3mqvs7r.jpg,Purplediol CBD Auto Feminised Seeds ,Low THC Seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/i/m/img_1853_cookies_chill_2000_av9ghcmjzjsxftid.jpg,Cookies Chill CBD 2:1 Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/o/doctor_seedsman.jpg,Doctor Seedsman CBD 30:1 Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/e/medxotic_jifpztmi8vgikpea.png,Medxotic Pure CBD Feminised Seeds,Low THC Seeds,15.95
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/i/hippy-therapy_2yg5qy3pag37osqg.png,Hippie Therapy CBD Feminised Seeds,Low THC Seeds,15.95
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/i/pinkk_1.jpg,Pink Kush CBD 30:1 Auto Feminised Seeds,Low THC Seeds,15.95
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/o/hokkaido-japan_0vwd0kytjusyyrsr.jpg,Hokkaido Japan Hemp Regular Seeds,Low THC Seeds,15.95
